rr,0,8,8,8,84.286
random,0,8,8,8,82.10600000000001
cc,0,8,8,8,57.256
rr,1,8,8,8,132.7525
random,1,8,8,8,120.10250000000002
cc,1,8,8,8,99.48750000000001
rr,2,8,8,8,108.81849999999999
random,2,8,8,8,108.43849999999999
cc,2,8,8,8,71.9385
rr,3,8,8,8,85.7705
random,3,8,8,8,83.85050000000001
cc,3,8,8,8,53.3155
rr,4,8,8,8,168.642
random,4,8,8,8,142.91199999999998
cc,4,8,8,8,105.232
rr,5,8,8,8,101.1335
random,5,8,8,8,98.7885
cc,5,8,8,8,73.5035
rr,6,8,8,8,126.44700000000002
random,6,8,8,8,117.83200000000002
cc,6,8,8,8,88.10199999999999
rr,7,8,8,8,106.8035
random,7,8,8,8,104.62349999999998
cc,7,8,8,8,71.6285
rr,8,8,8,8,137.043
random,8,8,8,8,135.07799999999997
cc,8,8,8,8,108.31300000000002
rr,9,8,8,8,111.90299999999999
random,9,8,8,8,94.88300000000001
cc,9,8,8,8,76.823
rr,10,8,8,8,152.30850000000004
random,10,8,8,8,117.35850000000002
cc,10,8,8,8,83.8285
rr,11,8,8,8,116.25800000000001
random,11,8,8,8,105.268
cc,11,8,8,8,96.923
rr,12,8,8,8,118.88499999999999
random,12,8,8,8,109.78999999999999
cc,12,8,8,8,93.955
rr,13,8,8,8,99.1245
random,13,8,8,8,94.0245
cc,13,8,8,8,66.4295
rr,14,8,8,8,97.615
random,14,8,8,8,96.14999999999999
cc,14,8,8,8,63.235
rr,15,8,8,8,161.147
random,15,8,8,8,147.937
cc,15,8,8,8,134.777
rr,16,8,8,8,176.1185
random,16,8,8,8,175.9385
cc,16,8,8,8,131.6685
rr,17,8,8,8,131.5765
random,17,8,8,8,128.69150000000002
cc,17,8,8,8,101.6765
rr,18,8,8,8,138.4695
random,18,8,8,8,134.39450000000002
cc,18,8,8,8,90.28450000000001
rr,19,8,8,8,82.01599999999999
random,19,8,8,8,81.686
cc,19,8,8,8,50.886
rr,20,8,8,8,83.9265
random,20,8,8,8,82.26150000000001
cc,20,8,8,8,58.5815
rr,21,8,8,8,146.321
random,21,8,8,8,133.95600000000002
cc,21,8,8,8,94.096
rr,22,8,8,8,131.53199999999998
random,22,8,8,8,121.72200000000001
cc,22,8,8,8,87.742
rr,23,8,8,8,144.511
random,23,8,8,8,138.091
cc,23,8,8,8,98.506
rr,24,8,8,8,132.7465
random,24,8,8,8,121.1365
cc,24,8,8,8,86.4265
rr,25,8,8,8,101.03399999999998
random,25,8,8,8,96.449
cc,25,8,8,8,65.049
rr,26,8,8,8,102.5705
random,26,8,8,8,96.0805
cc,26,8,8,8,64.4505
rr,27,8,8,8,176.508
random,27,8,8,8,162.38299999999998
cc,27,8,8,8,122.038
rr,28,8,8,8,172.80450000000002
random,28,8,8,8,171.6145
cc,28,8,8,8,123.0745
rr,29,8,8,8,134.17200000000003
random,29,8,8,8,130.687
cc,29,8,8,8,85.19200000000001
