2024-04-08 20:03:46,d8:3a:dd:90:ee:38,97.9,50.1,1.6,None
2024-04-08 20:03:46,d8:3a:dd:90:ee:62,99.3,50.1,1.6,None
2024-04-08 20:04:51,d8:3a:dd:90:ee:38,97.80000000000001,48.4,1.2,None
2024-04-08 20:04:51,d8:3a:dd:90:ee:62,98.6,48.4,1.2,None
2024-04-08 20:05:56,d8:3a:dd:90:ee:38,97.70000000000002,48.3,1.1,None
2024-04-08 20:05:56,d8:3a:dd:90:ee:62,97.89999999999999,48.3,1.2,None
2024-04-08 20:07:01,d8:3a:dd:90:ee:38,97.60000000000002,48.3,1.2,None
2024-04-08 20:07:01,d8:3a:dd:90:ee:62,97.19999999999999,48.3,1.3,None
2024-04-08 20:08:06,d8:3a:dd:90:ee:38,97.50000000000003,48.3,1.3,None
2024-04-08 20:08:06,d8:3a:dd:90:ee:62,96.49999999999999,48.3,1.4,None
2024-04-08 20:09:11,d8:3a:dd:90:ee:38,97.40000000000003,48.3,1.7,None
2024-04-08 20:09:11,d8:3a:dd:90:ee:62,95.79999999999998,48.3,1.7,None
2024-04-08 20:10:16,d8:3a:dd:90:ee:38,97.30000000000004,48.4,1.1,None
2024-04-08 20:10:16,d8:3a:dd:90:ee:62,95.09999999999998,48.4,1.1,None
2024-04-08 20:11:21,d8:3a:dd:90:ee:38,97.20000000000005,48.6,11.9,None
2024-04-08 20:11:21,d8:3a:dd:90:ee:62,94.39999999999998,48.6,11.8,None
2024-04-08 20:12:26,d8:3a:dd:90:ee:38,97.10000000000005,47.8,2.6,None
2024-04-08 20:12:26,d8:3a:dd:90:ee:62,93.69999999999997,47.8,2.6,None
2024-04-08 20:13:31,d8:3a:dd:90:ee:38,97.00000000000006,47.9,1.1,None
2024-04-08 20:13:31,d8:3a:dd:90:ee:62,92.99999999999997,47.9,1.2,None
2024-04-08 20:14:36,d8:3a:dd:90:ee:38,96.90000000000006,47.9,0.7,None
2024-04-08 20:14:36,d8:3a:dd:90:ee:62,92.29999999999997,47.9,0.7,None
2024-04-08 20:15:41,d8:3a:dd:90:ee:38,96.80000000000007,48.0,0.7,None
2024-04-08 20:15:41,d8:3a:dd:90:ee:62,91.59999999999997,48.0,0.7,None
2024-04-08 20:16:46,d8:3a:dd:90:ee:38,96.70000000000007,47.9,1.3,None
2024-04-08 20:16:46,d8:3a:dd:90:ee:62,90.89999999999996,47.9,1.3,None
2024-04-08 20:17:51,d8:3a:dd:90:ee:38,96.60000000000008,48.0,1.0,None
2024-04-08 20:17:51,d8:3a:dd:90:ee:62,90.19999999999996,48.0,1.0,None
2024-04-08 20:18:56,d8:3a:dd:90:ee:38,96.50000000000009,52.0,2.4,None
2024-04-08 20:18:56,d8:3a:dd:90:ee:62,89.49999999999996,52.0,2.4,None
2024-04-08 20:20:01,d8:3a:dd:90:ee:62,88.79999999999995,49.9,4.2,None
2024-04-08 20:20:01,d8:3a:dd:90:ee:38,96.40000000000009,49.9,4.2,None
